"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.018456,-0.32312,0.27879,-0.0088814,-0.14432,-0.21411,0.29288,0.20734,0.021875,0.019876,0.049388,0.056462,0.10556,-0.019997,0.23054,0,0
-0.012196,-0.051511,0.008668,-0.065247,-0.20265,-0.021758,-0.046186,0.15593,0.047409,-0.15397,0.036207,-0.32416,0.20089,0.068178,0.19163,0,0
0.11043,0.029153,0.20625,-0.18568,-0.24071,0.26545,-0.14246,-0.21958,0.057471,-0.031759,-0.027192,0.38206,-0.027279,-0.27997,-0.38929,0,0
0.0025285,0.086824,-0.30815,-0.19234,0.40653,-0.46969,-0.08452,-0.2151,-0.091379,-0.28886,-0.10041,-0.14868,0.10498,-0.059802,-0.67263,0,0
0.0979,0.089213,-0.086934,-0.061081,0.35238,-0.24046,0.31845,-0.049252,-0.041957,-0.14423,-0.12927,-0.19371,0.0067552,-0.33639,0.086651,0,0
0.076253,0.066968,0.00054975,-0.096734,0.12372,0.15943,-0.29173,-0.20359,-0.37109,-0.06314,-0.086989,-0.18803,-0.25566,0.044896,0.38276,0,0
-0.16267,0.12932,-0.046404,0.10266,0.013935,-0.037291,0.12667,-0.10428,-0.016703,0.096154,-0.06875,0.20502,0.075971,0.10039,0.20728,0,0
0.043047,0.25706,0.059083,0.2289,0.2387,-0.047389,0.3993,0.19631,-0.069826,-0.10923,-0.082748,0.036447,0.10761,-0.028738,-0.52049,0,0
0.065444,0.25836,-0.22572,0.025574,0.21861,-0.068097,0.27399,0.38307,-0.037725,-0.0051027,-0.092399,0.15046,-0.098257,0.055498,0.20561,0,0
0.059488,0.18937,-0.35406,0.059771,-0.12137,0.58553,0.23012,0.25476,0.25051,0.23313,0.17357,0.23598,0.10226,0.26284,0.90593,0,0
