"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.046163,0.19324,0.24694,0.17532,0.26107,0.15168,-0.1079,0.15358,0.074061,0.20752,-0.34167,0.2624,-0.26263,-0.14301,0.31865,0,0
-0.30469,-0.7611,-0.37704,-0.2472,-0.13112,-0.055578,-0.081822,-0.046785,-0.012261,-0.032628,-0.080218,-0.080838,-0.14067,0.081291,-0.507,0,0
-0.45788,-0.5718,-0.031598,-0.054164,0.37347,0.31059,0.62384,1.1959,0.47876,0.078837,-0.076465,0.10984,0.056924,0.34626,-0.62034,0,0
1.3989,1.266,1.3255,1.6066,1.7547,1.8946,2.1276,1.3245,1.5809,1.6304,0.93413,0.26871,1.4457,1.0941,1.3085,0,0
0.17292,0.22464,0.085292,0.28104,0.010663,0.10875,-0.024111,-0.51991,-0.031098,-0.38445,-0.24382,-0.10962,0.091049,-0.50237,-0.43246,0,0
-0.042087,0.34882,0.42832,0.46295,0.70985,0.86048,0.93492,0.26154,-0.11129,0.14162,-1.1828,-0.95842,-0.1246,0.37451,0.73842,0,0
0.29061,-0.013538,0.078224,-0.22614,0.31994,0.34013,0.94787,0.35591,0.40878,-0.60327,0.44394,-0.073912,0.67587,-0.078599,-0.005282,0,0
-9.6411e-15,-4.2281e-15,-1.8668e-14,-1.0143e-14,-2.1951e-14,-1.8806e-14,-3.4102e-15,4.2492e-15,-1.85e-14,-1.1112e-15,-1.5881e-16,6.4898e-15,-2.8065e-14,1.8892e-14,2.4087e-15,0,0
8.7758e-15,3.3478e-15,1.4524e-14,1.3998e-14,2.987e-14,2.1503e-14,3.0599e-14,3.9303e-14,1.6268e-14,1.2733e-14,-1.3652e-14,-1.0064e-14,3.0855e-14,1.9834e-14,1.54e-14,0,0
-8.844e-15,-1.0269e-14,-9.711e-17,-1.0897e-14,-8.8903e-15,-1.0249e-14,-7.3691e-15,-3.4233e-14,-5.2456e-15,-8.8548e-15,-4.2325e-15,7.7981e-15,-2.043e-15,-2.1463e-14,3.527e-15,0,0
3.846e-15,3.0265e-15,-3.2738e-15,7.2908e-15,2.8425e-15,4.1555e-15,2.5234e-15,1.3011e-14,-6.5705e-15,3.4333e-15,7.2237e-15,7.8337e-15,4.6233e-16,5.3623e-15,9.1005e-15,0,0
-1.4025e-14,-1.0438e-14,2.7771e-15,6.7192e-15,-1.47e-14,-8.114e-15,-2.0994e-15,-7.7365e-15,6.2887e-15,6.0734e-15,-2.8619e-14,-2.4464e-15,-6.2783e-15,-7.7728e-15,-1.6142e-14,0,0
1.7265e-14,9.2669e-15,1.2765e-14,1.6122e-15,2.1317e-14,1.7807e-14,1.1582e-14,1.4783e-14,1.7611e-14,5.9574e-17,6.8195e-15,-1.153e-14,3.1622e-14,-3.2541e-15,1.6705e-15,0,0
1.7321e-14,1.7056e-14,-4.1246e-15,-3.7143e-15,9.6075e-15,1.1818e-14,6.7736e-15,1.3494e-14,-5.3608e-15,-3.3795e-15,2.491e-14,9.1891e-17,1.1667e-14,1.9878e-14,3.5222e-14,0,0
-2.402e-14,-1.861e-14,-5.5971e-15,-1.085e-14,-3.7562e-14,-2.1616e-14,-3.6716e-14,-5.4393e-14,1.3374e-15,-4.8823e-15,-2.4833e-14,-3.2348e-15,-3.1897e-14,-2.6125e-14,-3.0912e-14,0,0
7.1426e-15,9.8257e-15,6.6298e-15,1.165e-14,1.818e-14,1.6718e-14,1.3696e-14,1.9428e-14,3.2851e-15,7.373e-15,4.4669e-15,1.4865e-15,1.3587e-14,1.7451e-14,1.8982e-14,0,0
0.32303,0.29125,-0.22199,0.12721,-0.19291,-0.03364,0.084192,-0.28841,-0.44125,-0.30522,0.29054,-0.4116,-0.76963,-0.61535,-0.55564,0,0
0.17829,0.25467,-0.31278,-0.014733,0.81824,0.89049,0.87687,0.6884,-0.052777,-0.086452,-0.40272,-0.52968,-0.050397,0.13414,-0.75522,0,0
-0.18382,-0.18822,0.2926,0.044058,0.18562,-0.081649,-0.75025,-1.1361,-0.58981,-0.088648,-0.26948,-0.57294,-0.34088,-0.088332,0.096698,0,0
0.20404,0.58637,0.53248,-0.1266,0.90358,0.62424,0.0085747,-0.18905,-0.24356,-0.17293,0.14247,0.29972,0.98749,1.0903,2.1115,0,0
-1.1116,-1.1691,-0.11459,-0.54173,-1.3036,-1.4116,-0.47988,-0.59568,-0.61567,-0.59303,-0.9356,0.92549,-1.2391,-1.1074,-0.10663,0,0
0.85346,0.65797,0.84352,0.22456,0.3438,0.45663,0.30147,0.51039,0.85482,0.29486,1.2533,-0.7084,1.0253,0.58321,1.739,0,0
-0.32981,-0.3467,-0.26406,-0.031752,-0.21551,-0.26058,-0.22439,0.69224,-0.242,-0.24681,-0.36433,0.18929,-0.35357,-0.18707,-1.7762,0,0
0.13238,0.09687,-0.23673,-0.46151,0.19658,-0.066017,-0.2541,-0.15831,-0.087,-0.54923,-0.2549,0.10072,-0.0091861,-0.36188,0.35171,0,0
0.61934,0.51959,0.27455,0.47555,0.32764,0.017801,0.094225,0.33146,0.58796,0.45642,-0.035044,-0.73317,0.16181,-0.4673,-0.488,0,1
-0.24884,-0.20161,-0.33883,-0.18189,-0.4426,-0.33687,-0.58084,-0.65181,-0.14769,-0.06833,0.26618,0.42107,-0.32714,0.093726,-0.27667,0,1
0.078391,-0.091617,0.096124,0.1461,-0.32832,-0.31841,0.2063,0.14472,0.32894,0.53803,-0.3051,-0.27302,0.010029,-0.29016,-0.90895,1,0
-0.49138,-0.63966,-0.47658,-0.61453,-1.0979,-0.91236,-0.80681,-0.72374,-0.24163,-0.44434,0.095803,0.16096,-0.68485,-0.50553,-0.094924,1,0
0.84667,0.87439,0.65291,0.56281,1.1441,1.0609,1.0669,0.07258,1.0448,0.59303,0.23931,-0.60523,1.0504,0.39675,0.18596,0,0
-1.4939e-14,-1.3081e-14,-1.3349e-14,-7.9825e-15,-1.4062e-14,-1.097e-14,-1.0703e-14,-5.2919e-15,-1.0331e-14,1.6649e-15,-1.5281e-14,-4.9352e-15,-2.426e-14,-2.973e-15,-1.9265e-14,0,0
0.25074,0.3786,-0.28748,-0.19607,0.52965,0.46388,0.38704,0.27381,0.13755,0.31163,0.85039,0.73162,1.2452,1.329,2.3096,0,0
9.8852e-15,4.6379e-15,-1.1836e-15,5.5e-16,1.3319e-14,1.2026e-14,2.6638e-14,4.947e-14,2.973e-17,7.4473e-15,5.396e-15,-1.1981e-14,1.9978e-14,3.2227e-14,9.0379e-15,0,0
-0.038222,-0.12624,-0.032832,0.077371,-0.12646,0.15319,1.5501,1.5671,0.35775,0.27246,-0.15723,-0.29976,0.74227,0.78075,0.53914,0,0
-0.098497,-0.13203,-0.34439,-0.084141,0.17267,0.19221,0.0029831,-0.44969,-0.063741,-0.0028295,-0.089646,0.24326,0.48796,0.23362,0.89453,0,0
-0.027414,0.14111,0.24457,0.68678,0.32672,0.52207,0.43727,1.0604,0.21495,0.5373,-0.056868,-0.19956,0.42663,0.86782,0.20766,0,0
-0.37504,-0.73623,-0.22271,-0.80049,-0.1653,-0.15065,-0.24246,-0.5884,-0.18222,-0.61056,-0.26364,0.47737,-0.21112,-0.57307,-0.89054,0,1
0.3499,0.5603,0.50838,0.74939,1.2104,1.3735,0.21349,0.075714,0.44759,0.75744,0.39694,0.080485,0.095671,0.40463,1.033,0,1
0.26601,0.10462,0.94709,0.42251,0.81578,0.80187,1.1879,0.35188,0.56871,0.23586,-0.024334,0.19708,0.27964,0.43746,0.54755,0,1
-0.67122,-0.22203,-0.46734,0.18984,-0.065442,-0.049353,-1.532,-0.58815,-0.98262,0.16108,-0.66416,-0.28058,-1.4742,-0.79592,-0.9029,1,0
-0.3952,-0.2566,-0.25183,0.0060414,-0.4056,-0.36836,-0.40803,-0.23449,-0.66202,-0.31109,-0.38757,0.071586,-0.40773,0.1471,0.11683,1,0
-0.47086,-0.34969,-0.075097,0.20669,-0.64106,-0.23649,-0.58189,0.21928,0.12046,0.36167,-0.084012,0.066602,-0.30668,-0.16447,-0.6688,0,0
-0.35515,-0.22779,0.15628,-0.13141,-0.35065,-0.57516,0.35831,-0.079448,-0.12208,-0.5161,-0.21555,0.013639,-0.03688,-0.27601,0.26414,0,0
-0.057614,-0.18204,0.12475,-0.31218,0.2566,-0.036917,-0.095457,-0.16122,0.42072,-0.51404,0.11417,0.57707,0.96137,0.39531,1.2642,0,0
